Filename,HTS,Physics,Energy,Phase,Is_Fake,Fake_Type,Confidence
heli_0000.csv,0.7519114849903504,0.40257039760119584,26.347970709838066,0.44031164058633876,False,GENUINE,0.95
heli_0001.csv,0.7782756974800503,0.15836793669617077,38.918080902031654,0.4515535728012651,False,GENUINE,0.95
heli_0002.csv,0.7487306398953348,0.7205776548580707,11.954158966588187,0.43604014941857233,False,GENUINE,0.95
heli_0003.csv,0.7626569426985386,0.36487581019650206,26.4992354505777,0.4398455838515776,False,GENUINE,0.95
heli_0004.csv,0.7782709838660363,0.3499336420790753,27.032282557996822,0.4210271853031902,False,GENUINE,0.95
heli_0005.csv,0.7652748240512113,0.16228328962703964,37.90855417701257,0.43696982674866053,False,GENUINE,0.95
heli_0006.csv,0.7590086219998071,0.1624648363000636,40.285075570472,0.45595351994619404,False,GENUINE,0.95
heli_0007.csv,0.7644360010272448,0.15371881724045178,40.4740226030983,0.41577773134849577,False,GENUINE,0.95
heli_0008.csv,0.7610756709932393,0.7926980890737948,9.511871130563025,0.4343754460290284,False,GENUINE,0.95
heli_0009.csv,0.720313748813799,0.3684419339856664,32.694948403188,0.42055578255283704,False,GENUINE,0.95
heli_0010.csv,0.7800296707260551,0.3965180334307262,24.88979547963025,0.42911177839008413,False,GENUINE,0.95
heli_0011.csv,0.7607058682574332,0.7498307862052412,12.213797768846153,0.38796997608525935,False,GENUINE,0.95
heli_0012.csv,0.7826811498328251,0.16119362499388712,38.793458960801416,0.4483946915235254,False,GENUINE,0.95
heli_0013.csv,0.7750472798700161,0.16274467628816391,39.84153267247643,0.42087876310477396,False,GENUINE,0.95
heli_0014.csv,0.7398768280917973,0.6074513494079373,17.12755627486032,0.47859498628966335,False,GENUINE,0.95
heli_0015.csv,0.745121035543225,0.7075343967982262,13.611022035431787,0.4838081525877817,False,GENUINE,0.95
heli_0016.csv,0.7549864241846961,0.16194455311588163,39.12674259943398,0.3909126546892744,False,GENUINE,0.95
heli_0017.csv,0.7218781086014291,0.42351916206823903,29.200037158226912,0.48774557024448983,False,GENUINE,0.95
heli_0018.csv,0.7261573257117233,0.5487656195060677,22.756804477422392,0.486296645260875,False,GENUINE,0.95
heli_0019.csv,0.7241470533232272,0.5529585546306682,19.09782122678773,0.42340163956580845,False,GENUINE,0.95
heli_0020.csv,0.7701277413631922,0.16216279168092984,38.89213427589677,0.47832360360145343,False,GENUINE,0.95
heli_0021.csv,0.7819890481647288,0.35812264658418513,26.778227893453952,0.4461123196533208,False,GENUINE,0.95
heli_0022.csv,0.7843565348404142,0.15897248948603848,39.381861321345234,0.4101025058522783,False,GENUINE,0.95
heli_0023.csv,0.7818370147291327,0.37604655560785405,26.097646502926807,0.413566163460036,False,GENUINE,0.95
heli_0024.csv,0.736310957709777,0.15130026223776205,47.952581929817356,0.43404039567534386,False,GENUINE,0.95
heli_0025.csv,0.7554355593223769,0.1593272134334197,38.83888766062569,0.41036522622513005,False,GENUINE,0.95
heli_0026.csv,0.7709912677210212,0.16184015212642833,38.613650998916334,0.4400723414699116,False,GENUINE,0.95
heli_0027.csv,0.7350239937554457,0.3721990142806797,27.320357787789654,0.40654544223494515,False,GENUINE,0.95
heli_0028.csv,0.7547334949293176,0.5041036103370902,28.05515415020659,0.4322370244573213,False,GENUINE,0.95
heli_0029.csv,0.7820470705429986,0.37623629784769297,26.427065253837114,0.45377685246123717,False,GENUINE,0.95
heli_0030.csv,0.7524239533304105,0.4440235567308194,21.820121045541658,0.42527501566029374,False,GENUINE,0.95
heli_0031.csv,0.7530257594221214,0.16151806781505207,36.02362533003582,0.43875577967267204,False,GENUINE,0.95
heli_0032.csv,0.711740303315472,0.16646733947870307,36.75903210581779,0.451887060951621,False,GENUINE,0.95
heli_0033.csv,0.735390477513225,0.4846218106830078,26.383866675352074,0.43023932707723744,False,GENUINE,0.95
heli_0034.csv,0.7633986399631898,0.26629912755513807,31.820679830565414,0.41505004808333423,False,GENUINE,0.95
heli_0035.csv,0.7637909860708012,0.6976503818319245,12.867451703562573,0.46052550994645347,False,GENUINE,0.95
heli_0036.csv,0.7717310656672645,0.3408736464038571,28.05149890014445,0.45992912996201274,False,GENUINE,0.95
heli_0037.csv,0.7584307088407892,0.5459403169773626,20.67705701406408,0.3919184042488481,False,GENUINE,0.95
heli_0038.csv,0.7788945484170074,0.15622431109100698,39.00140440660933,0.43804116847972346,False,GENUINE,0.95
heli_0039.csv,0.7598056052987129,0.40950252762971195,24.76023293380591,0.41367691852945976,False,GENUINE,0.95
heli_0040.csv,0.7194618433211081,0.694177287183807,13.298000834437818,0.4665039140541179,False,GENUINE,0.95
heli_0041.csv,0.7291447263398242,0.593697722488769,18.69132229763644,0.4571576406390491,False,GENUINE,0.95
heli_0042.csv,0.7233212337541436,0.42746397538867176,25.69346446880659,0.45829551760946446,False,GENUINE,0.95
heli_0043.csv,0.7575015138573146,0.15703476484180157,40.591539376684935,0.3931156063846608,False,GENUINE,0.95
heli_0044.csv,0.7239646054568128,0.16545501410011898,37.172859418083725,0.3935881068792666,False,GENUINE,0.95
heli_0045.csv,0.7533646124709922,0.4333129710094934,24.4532746034969,0.4342220333906384,False,GENUINE,0.95
heli_0046.csv,0.7633479976229667,0.375653531346275,25.921188635112593,0.4124845053942619,False,GENUINE,0.95
heli_0047.csv,0.7446296461805807,0.5653777649452065,19.91528380731441,0.40414555232494687,False,GENUINE,0.95
heli_0048.csv,0.7793044240890885,0.1993423298001511,37.78251233076512,0.45019396813300305,False,GENUINE,0.95
heli_0049.csv,0.7407185427575191,0.7035923365616057,12.96892928460959,0.4731521195049206,False,GENUINE,0.95
heli_0050.csv,0.7466506037953936,0.4339380029662194,23.47082225283298,0.46746356239952863,False,GENUINE,0.95
heli_0051.csv,0.7484890466365675,0.44947332212786417,21.50796444640027,0.474481058454737,False,GENUINE,0.95
heli_0052.csv,0.7355029532328976,0.49711004556391936,20.656503921371993,0.403767214735979,False,GENUINE,0.95
heli_0053.csv,0.7398949663992014,0.7486594131407283,11.392866441202333,0.4595423002227501,False,GENUINE,0.95
heli_0054.csv,0.7581558400016194,0.6775208529471202,13.692303316488001,0.4404265784738804,False,GENUINE,0.95
heli_0055.csv,0.7709451705436792,0.36847301836784896,25.936904452137078,0.40614792630722063,False,GENUINE,0.95
heli_0056.csv,0.7125774396719008,0.31412880729956216,36.522496312526684,0.4735667620684664,False,GENUINE,0.95
heli_0057.csv,0.7815625474640218,0.30240611615584156,31.996085682262155,0.40591685016486406,False,GENUINE,0.95
heli_0058.csv,0.763335560180045,0.15764187735341584,40.956371168291035,0.4708508813587662,False,GENUINE,0.95
heli_0059.csv,0.7857759322648638,0.18486973945343377,37.06269383690158,0.4494769669194532,False,GENUINE,0.95
heli_0060.csv,0.7726268962224441,0.21244107546008573,35.60747690734668,0.4271916511603204,False,GENUINE,0.95
heli_0061.csv,0.7709447832677085,0.45398920386811425,31.35194257982429,0.4536234537167948,False,GENUINE,0.95
heli_0062.csv,0.7888432356820606,0.3511840559644306,28.085602772501318,0.4507556090234656,False,GENUINE,0.95
heli_0063.csv,0.7833844652306273,0.3547990350995158,27.217046112082475,0.4332378708424278,False,GENUINE,0.95
heli_0064.csv,0.7786811213986621,0.24721957866215805,35.16782502037405,0.422795348692143,False,GENUINE,0.95
heli_0065.csv,0.7575770085022896,0.38464069211310115,25.72337414311376,0.429686529760282,False,GENUINE,0.95
heli_0066.csv,0.7257212872331384,0.6837739058888826,13.428447201969542,0.4185759092456993,False,GENUINE,0.95
heli_0067.csv,0.732773793241889,0.6055423741758272,18.097357296450614,0.4124762634742318,False,GENUINE,0.95
heli_0068.csv,0.7558763744542022,0.15207650740867518,41.523659287204,0.459903559571312,False,GENUINE,0.95
heli_0069.csv,0.7699594529360276,0.35432578648405655,27.690866911781296,0.4317560281993447,False,GENUINE,0.95
heli_0070.csv,0.7588085378909768,0.1547222026953231,41.137450212076146,0.43371102911092907,False,GENUINE,0.95
heli_0071.csv,0.7579796013022285,0.3504625550913234,31.61890554756032,0.4398682909545905,False,GENUINE,0.95
heli_0072.csv,0.7113732443495168,0.1510395373856913,42.45008766286074,0.46991931502679074,False,GENUINE,0.95
heli_0073.csv,0.7577827654548175,0.3920441587659125,25.10502292312991,0.43429781010800744,False,GENUINE,0.95
heli_0074.csv,0.7728935826982982,0.36596107809367096,26.807101755496856,0.4219822497714238,False,GENUINE,0.95
heli_0075.csv,0.7280243250253546,0.5898504595193992,17.204985478962254,0.4431766357756445,False,GENUINE,0.95
heli_0076.csv,0.7667780647593212,0.3959119855297515,28.215272503569786,0.4360765922826885,False,GENUINE,0.95
heli_0077.csv,0.7196293891648233,0.6507292128208513,14.66785437585123,0.47423917646697256,False,GENUINE,0.95
heli_0078.csv,0.7464031384546103,0.35667941433566397,26.66044394140146,0.42942538803639685,False,GENUINE,0.95
heli_0079.csv,0.7648427675713259,0.16190880615596515,39.73421492366211,0.47957253997729077,False,GENUINE,0.95
